date,mu,omega,alpha_1,beta_1,gamma_x,persistence,nu,sigma_next,realized_col,converged
2005-10-25,-3.849529997205673e-05,0.006877537435835286,2.665138489650246e-12,0.7553509311311831,0.3124967112138878,0.7553509311338482,80.0,0.00962694420934563,rv5,True
2005-10-26,-4.2425258549610745e-05,0.006785657260785577,0.0,0.7600289343770258,0.30562788221816967,0.7600289343770258,80.0,0.00922958288861264,rv5,True
2005-10-27,-3.250639821676584e-05,0.006751787372881872,0.0,0.7617978310546619,0.3029452386159719,0.7617978310546619,80.0,0.009241761438536677,rv5,True
2005-10-28,-2.9537058742723697e-05,0.006600634732845943,0.0,0.7621585248083529,0.30301438245052925,0.7621585248083529,80.0,0.008714433031767515,rv5,True
2005-10-31,-1.1747554362238005e-05,0.006152481991432883,2.8891449326001023e-11,0.7680182467875408,0.296542184459144,0.7680182468164323,80.0,0.009043795078883617,rv5,True
2005-11-01,-1.5445994370765208e-05,0.005948365751546573,2.8046054995934734e-11,0.7680481754839149,0.2970584727365967,0.7680481755119609,80.0,0.008646889175200406,rv5,True
2005-11-02,-1.9183197381894977e-05,0.005891575682095084,2.8906951514690845e-11,0.7683020028050096,0.2966309953910391,0.7683020028339166,80.0,0.00800931875561806,rv5,True
2005-11-03,-1.5164699053595283e-05,0.005657523695828314,0.0,0.770107288072239,0.29497253845788984,0.770107288072239,79.99999999999999,0.0076377552774260825,rv5,True
2005-11-04,-1.9053583085094597e-05,0.0056221308258505515,4.311274531144759e-11,0.7674494271427741,0.298753587665897,0.7674494271858868,79.99999999999999,0.007528583989947759,rv5,True
2005-11-07,-1.8264579969415663e-05,0.005624723241836967,4.2919613848781215e-11,0.7660901925580077,0.300430626454142,0.7660901926009274,79.99999999999999,0.007303790614704176,rv5,True
2005-11-08,-1.7407187206257547e-05,0.005592334160851617,4.3097440218156854e-11,0.7629752395191368,0.304739059918031,0.7629752395622342,79.99999999999999,0.006959870481401399,rv5,True
2005-11-09,-2.3592983107152398e-05,0.005553891933490987,0.0,0.7603238317000701,0.3084045232757537,0.7603238317000701,80.0,0.006716548507385112,rv5,True
2005-11-10,-1.7078269255198786e-05,0.005255293423010424,0.0,0.758098343355541,0.3121315979881682,0.758098343355541,80.0,0.006511725613803925,rv5,True
2005-11-11,-1.273071935150737e-05,0.005197569402572054,6.362039502247831e-11,0.7592509166262691,0.3112240092878025,0.7592509166898895,80.0,0.0067753587182657025,rv5,True
2005-11-14,-9.780433662748613e-06,0.004989176774426795,0.0,0.7602901351470158,0.30998069851671545,0.7602901351470158,80.0,0.006100218633389756,rv5,True
2005-11-15,-1.1646536157705076e-05,0.004824218104825258,0.0,0.7579774573738786,0.31324779520706714,0.7579774573738786,80.0,0.0057740094898514486,rv5,True
2005-11-16,-1.9111584374401354e-05,0.00470838088979609,0.0,0.7567971566837673,0.31495184656575165,0.7567971566837673,79.99999999999997,0.0057961608698025805,rv5,True
2005-11-17,-2.0928715371975965e-05,0.004429413802956515,9.263189402773839e-12,0.7565372468524387,0.3155390131175351,0.7565372468617019,79.99999999999999,0.005753295331304276,rv5,True
2005-11-18,2.257037274696821e-06,0.004828606014067493,3.624078603669195e-12,0.7593963033740161,0.3112585243974361,0.7593963033776402,79.99999999999999,0.00571660566363957,rv5,True
2005-11-21,1.4299827535882194e-05,0.004725658053473726,3.503433513892284e-12,0.759655635085977,0.31090826150643236,0.7596556350894804,79.99999999999999,0.005851547035122671,rv5,True
2005-11-22,1.927400375249291e-05,0.004632282067137483,0.0,0.7614411351577198,0.308409366490577,0.7614411351577198,80.0,0.00560129974683699,rv5,True
2005-11-23,2.697121519986317e-05,0.004573831003296552,1.0431439026772386e-11,0.7616292517821524,0.30806258894463284,0.7616292517925838,80.0,0.005560061846403361,rv5,True
2005-11-25,3.8841695095711075e-05,0.004349955824020258,0.0,0.7630246046549356,0.30639433610648675,0.7630246046549356,79.99999999999999,0.005316182537446372,rv5,True
2005-11-28,5.331454142012239e-05,0.003976737474422364,0.0,0.7625884324731744,0.30751039833383853,0.7625884324731744,80.0,0.004845845478652217,rv5,True
2005-11-29,2.6808340810883263e-05,0.004934562934841996,0.0,0.7654420738890304,0.30217550440972235,0.7654420738890304,80.0,0.004875000268397048,rv5,True
2005-11-30,2.4751394928858476e-05,0.004570367799961586,7.653200077738829e-11,0.7623336485202445,0.306642050169907,0.7623336485967765,80.0,0.005349691586731731,rv5,True
2005-12-01,1.5010475905172894e-05,0.004917804749972175,1.242655758480294e-10,0.7623834650827924,0.30582237798128936,0.762383465207058,80.0,0.005639330851279422,rv5,True
2005-12-02,3.116053712470544e-05,0.007341400395108851,6.0470893428296974e-12,0.7504764125269378,0.31831758726080217,0.7504764125329848,80.0,0.0063579463780772194,rv5,True
2005-12-05,1.9478760144386996e-05,0.006772786341294464,0.0,0.7535182565597383,0.31505509979169233,0.7535182565597383,80.0,0.005922697990397605,rv5,True
2005-12-06,1.8342958644269972e-05,0.006449270696652968,0.0,0.7540381763334545,0.3146954946222469,0.7540381763334545,80.0,0.005750007479744603,rv5,True
2005-12-07,2.4944877565419127e-05,0.0060419355913290534,4.0541777028789725e-11,0.7546710852290095,0.31434745411897586,0.7546710852695513,80.0,0.005981605028120545,rv5,True
2005-12-08,2.4156834565566787e-05,0.005894243621888184,4.119969135603664e-11,0.7552022419279598,0.3139199180216587,0.7552022419691595,80.0,0.006040245898303692,rv5,True
2005-12-09,2.3711405162125062e-05,0.005510392723517852,4.929423879030024e-13,0.7562866265265403,0.31295892978303863,0.7562866265270333,80.0,0.006392531781939791,rv5,True
2005-12-12,2.8648891599995305e-05,0.005196113113486881,3.2962181128046517e-12,0.7578441597709181,0.311264069712754,0.7578441597742144,79.99999999999999,0.006186932000768867,rv5,True
2005-12-13,3.95599938474967e-05,0.00466192247062483,6.086937534773382e-12,0.7596322431772652,0.3098603305902404,0.7596322431833521,79.99999999999999,0.005995910791587304,rv5,True
2005-12-14,4.6438445819426757e-05,0.004533153602462052,0.0,0.7598426615103431,0.3099345474612979,0.7598426615103431,80.0,0.005983282082494105,rv5,True
2005-12-15,4.819626018146574e-05,0.004339705089990618,1.6244642739795525e-12,0.7604054587924406,0.30953520154568226,0.7604054587940651,80.0,0.0058094094163355595,rv5,True
