date,mu,omega,alpha_1,beta_1,persistence,nu,sigma_next,converged
2007-03-08,0.0005439897929421518,0.009983049811071251,0.033646555460283584,0.9443868262617788,0.9780333817220624,11.271271227154807,0.008247335945189387,True
2007-03-09,0.0005448627440557865,0.00878138648764072,0.032269758929332856,0.9484523361948456,0.9807220951241784,11.039613948084252,0.008089492033757415,True
2007-03-12,0.0005433012064862627,0.00909767973555511,0.0318077163750479,0.9480550236813509,0.9798627400563987,11.12815590956117,0.007911220217684355,True
2007-03-13,0.0005403507842235855,0.007631400366276685,0.0302291681605348,0.9529284926369866,0.9831576607975214,10.884579345544726,0.007705457940597417,True
2007-03-14,0.0005346725921378566,0.008484681287546184,0.03401454954688891,0.9478016259096669,0.9818161754565558,10.812409237189538,0.008633684621047986,True
2007-03-15,0.0005358169329410018,0.008716850198893355,0.03380705760912201,0.9474048765690234,0.9812119341781455,10.875661592626363,0.008511279718608792,True
2007-03-16,0.0005363500908343406,0.009051409945736694,0.03343613457515442,0.9468891171736488,0.9803252517488031,10.953976695491303,0.008331034112579468,True
2007-03-19,0.0005280114722828914,0.008594223141806023,0.032512656895190534,0.948798282914214,0.9813109398094045,10.764351546173263,0.008168734999341183,True
2007-03-20,0.000544941341576827,0.007415560476435557,0.03420525802731649,0.9501751237642162,0.9843803817915326,10.99052674595507,0.00832552460091284,True
2007-03-21,0.0005450620819900365,0.007420815332517306,0.03387350490107419,0.9504435931478035,0.9843170980488777,10.937639449972123,0.008213887526644785,True
2007-03-22,0.000558268013900284,0.0077836158619121595,0.03558520460752112,0.9481574589323165,0.9837426635398376,11.04136559885828,0.008674747419054323,True
2007-03-23,0.000558077305912993,0.007937900241612256,0.034727491232276,0.9484772745667724,0.9832047657990485,11.07424152444788,0.008448699142714289,True
2007-03-26,0.0005596845876798749,0.008086575243810347,0.03401698617133948,0.9486975400102527,0.9827145261815923,11.058164556613692,0.00824222861422568,True
2007-03-27,0.0005665246076429202,0.007799294916506376,0.033577888893426076,0.949787786532039,0.983365675425465,10.847869573637693,0.008074682947994538,True
2007-03-28,0.0005573318978943974,0.00783490423708818,0.03342115519474749,0.9498372428231205,0.9832583980178681,10.820629130040766,0.007997677412663228,True
2007-03-29,0.0005468237193677921,0.007629856062910564,0.03551678037403598,0.9486333147296954,0.9841500951037313,10.855200198939976,0.008085435644152953,True
2007-03-30,0.0005513749189050149,0.007665010057958083,0.034810508346293643,0.9491027385807981,0.9839132469270917,10.855154300888929,0.007923446062595442,True
2007-04-02,0.00054713445864416,0.00775709246513261,0.034034368679756316,0.9494808674789975,0.9835152361587538,10.901405814507992,0.007751770125896828,True
2007-04-03,0.000547797180242734,0.007917686005365321,0.033445688700032734,0.9495385068054273,0.98298419550546,10.944702696915092,0.007593954807900323,True
2007-04-04,0.0005549553017016284,0.008137622633408946,0.033411356999091535,0.9490118869271488,0.9824232439262404,11.083786033331746,0.007600707100401845,True
2007-04-05,0.0005617087484281362,0.008108857205078535,0.03334178542087192,0.9491442934840685,0.9824860789049404,10.911982494483594,0.007460360998659977,True
2007-04-09,0.0005614283661497239,0.008318701670638898,0.033090998008637657,0.948809323394369,0.9819003214030066,10.911382729288626,0.0073225430928582766,True
2007-04-10,0.0005625462701075221,0.0086160650031686,0.032972973913281356,0.9481389026715754,0.9811118765848568,10.910300157979483,0.007171813993695693,True
2007-04-11,0.0005613888936582204,0.008482938747982291,0.03327624342422757,0.9482162376585102,0.9814924810827377,10.744976676575646,0.007064620790916247,True
2007-04-12,0.0005510812643649447,0.008666280797874586,0.03314313086840503,0.9478689934750403,0.9810121243434453,10.846715543781658,0.0070471127691301315,True
2007-04-13,0.0005619470828759653,0.008717722826593579,0.03325938851855343,0.9476491569595045,0.980908545478058,10.768527621338604,0.006992160414216417,True
2007-04-16,0.0005617378107792582,0.008740431150020064,0.03351466921009295,0.9473824622465942,0.9808971314566871,10.618965766897203,0.006892726128680947,True
2007-04-17,0.0005709073766072711,0.008801161548109318,0.03316448444947931,0.947583398113204,0.9807478825626833,10.619139153259914,0.00700910845005141,True
2007-04-18,0.0005686397424849909,0.008773436399162065,0.0339270890723828,0.9469929058838893,0.9809199949562721,10.621205472366581,0.00689696254776921,True
2007-04-19,0.0005658534770928781,0.008959782166906316,0.034053086053987144,0.9463919853616833,0.9804450714156705,10.540592168680382,0.006765871033524649,True
2007-04-20,0.0005676212878763886,0.0092170885218607,0.034216276827657155,0.9455650791034016,0.9797813559310588,10.513449909033763,0.006640134453595603,True
2007-04-23,0.0005841875664913793,0.009065163169656913,0.03449615255883487,0.9458075532275305,0.9803037057863654,10.43782234878464,0.006742909491962133,True
2007-04-24,0.0005780652296708954,0.009367287735833564,0.035990359715946156,0.9438906655727489,0.979881025288695,10.24231409217559,0.006639254157994486,True
